Unique ID,broadperiod,period,thickness,diameter,weight,axis,Primary material,Manufacture method,URL,Image URL,Saved Image,length,height,width,obverseDescription,reverseDescription,obverseLegend,reverseLegend,reverseType,regionName,cultureName,inscription,objectCertainty,rulerName,mintName,denominationName,tribeName,categoryTerm,moneyerName,Primary Material_n,Manufacture Method_n,axis_known
SUR-F72DA7,EARLY MEDIEVAL,0,1.4,18.88,1.3,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/446734,https://finds.org.uk/images/dwilliams/medium/DSCN2185.JPG,Fotos_monedas\SUR-F72DA7.png,,,,inscription around central M,Tribranch moline of two lines,COENWVLF REX  around M,EANMVND,,,,,,Coenwulf of Mercia,London,Penny,,Coin of the kings of Mercia 8th-9th centuries,,8,4,0
BUC-DEC7A8,EARLY MEDIEVAL,0,1.4,15.37,0.9,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/446162,https://finds.org.uk/images/rtyrrell/medium/3DSCN2580.JPG,Fotos_monedas\BUC-DEC7A8.png,,,,OF in a square of pellets with a line of pellets projecting diagonally from each angle. RM below and Latin cross above and at sides,EOBA on the leaves of a quatrefoil with annulet and cross of pellets in centre,OF / RM,EOBA (lozenge-shaped O),,South East,Anglo-Saxon,,Certain,Offa of Mercia,Canterbury,Penny,,Coin of the kings of Mercia 8th-9th centuries,,8,4,0
SF-793F43,EARLY MEDIEVAL,0,1.4,12.4,0.43,6.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/445463,https://finds.org.uk/images/abrown/medium/BRG_SF-793F43.jpg,Fotos_monedas\SF-793F43.jpg,11.35,,16.72,"Cross pattee, crescents in each angle of the cross, all within an inner circle","Cross pattee, pellets in each angle of the cross, all within an inner circle",[]ARD[],+T[WICGA MON]ET,,,,,,?thelweard of East Anglia,East Anglia,Penny,,Coin of the kings of East Anglia 8th-9th century,,8,4,1
SF-FA22F7,EARLY MEDIEVAL,0,1.4,18.79,1.33,3.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/444551,https://finds.org.uk/images/abrown/medium/BRH_SF-FA22F7.jpg,Fotos_monedas\SF-FA22F7.jpg,,,,An A within an inner circle,A cross pattee within an inner circle,+SCEADIV,+OVLBERT,,Eastern,,,Certain,Anonymous (St Edmund),Unknown,Penny,,Coin of the Viking invaders 9th-10th centuries,,8,4,1
BERK-B859A7,EARLY MEDIEVAL,0,0.62,19.41,0.9,12.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/443636,https://finds.org.uk/images/abyard/medium/2011007.jpg,Fotos_monedas\BERK-B859A7.jpg,,,,"Bearded bust right, wearing pointed helmet and holding a sceptre in right hand","Voided short cross terminating with three crescents on each arm, annulet in the centre.",[EDPER]D RE[X],[BR]IHTRIE ON [...],,,,,Certain,Edward the Confessor,Unknown,Penny,,Coin of the kings of All England 924/5-1066,,8,4,1
BERK-A53085,EARLY MEDIEVAL,0,0.86,20.2,1.1,9.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/443487,https://finds.org.uk/images/abyard/medium/2011006.jpg,Fotos_monedas\BERK-A53085.jpg,,,,"Bearded bust right, wearing pointed helmet and holding a sceptre in right hand","Voided short cross terminating with three crescents on each arm, annulet in the centre. Possibly three or four pellets at the end of the reverse legend?",EDPER[D R]EX,?DLMA[N] (ON BED)EF,,,,,Certain,Edward the Confessor,Bedford,Penny,,Coin of the kings of All England 924/5-1066,,8,4,1
LIN-278218,EARLY MEDIEVAL,0,1.4,18.0,1.06,9.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/440761,https://finds.org.uk/images/adaubney/medium/LIN2011-434.jpg,Fotos_monedas\LIN-278218.jpg,,,,"+OFFA between two plain lines across the field with REX below and M above, all enclosed in a circle of pellets. Futher pellets are located between the arches of the letter M, outside the arches, before OFFA, between the letters 'F' at the base, below the letter A, and in the left and lower angle of the letter X.",Moneyer's name across the field between two lines with ornaments above and below. Pellets between some lettters.,M/+OFFA/REX,OSMOD,,East Midlands,Anglo-Saxon,,Certain,Offa of Mercia,Canterbury,Penny,,Coin of the kings of Mercia 8th-9th centuries,,8,4,1
KENT-0198D3,EARLY MEDIEVAL,0,0.94,18.3,1.36,12.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/439646,https://finds.org.uk/images/jbryan/medium/KENT019D3.jpg,Fotos_monedas\KENT-0198D3.jpg,,,,bare headed bust left with sceptre,Short cross with CRUX in the angles,AEDELRAED REX ANGLO + (AE both ligated; NG ligated),LEOFSTAN M-O CAENT (AE ligated),,South East,Anglo-Saxon,,Certain,?thelred the Unready,Canterbury,Penny,,Coin of the kings of All England 924/5-1066,,8,4,1
KENT-C860B2,EARLY MEDIEVAL,0,1.6,12.3,1.1,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/439202,https://finds.org.uk/images/ruiha/medium/KENT-C860B2.jpg,Fotos_monedas\KENT-C860B2.jpg,,,,Radiate bust facing right.,"M surmounted by cross on 'gable', six pellets dotted around field within pelletd border",illegible,none visible,,South East,Frankish,,Certain,Anonymous (early penny),Unknown,Penny,,Coin of Merovingian Francia,,8,4,0
SUR-2CF753,EARLY MEDIEVAL,0,1.4,12.31,0.89,9.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/437870,https://finds.org.uk/images/dwilliams/medium/11-521.jpg,Fotos_monedas\SUR-2CF753.jpg,,,,Diademed bust right,"Central runic spelling of 'pada', with 3 small reversed c-shaped crescents above.",TII[C],[ ]IZCTOTIA[ ] (C reversed),,South East,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),Unknown,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,1
SF-1DE6B3,EARLY MEDIEVAL,0,1.4,17.22,1.01,2.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/435994,https://finds.org.uk/images/abrown/medium/BRG_SF-1DE6B3.jpg,Fotos_monedas\SF-1DE6B3.jpg,,,,"Draped and cuirassed bust right, breaking a beaded inner circle.","Lozenge enclosing a circle containing a flower of four petals with a quatrefoil of pellets in each angle, three pellets in each angle of the lozenge",+OFFA REX+,[..]/AL/MV/Nd,,Eastern,Anglo-Saxon,,Certain,Offa of Mercia,London,Penny,,Coin of the kings of Mercia 8th-9th centuries,,8,4,1
LEIC-865F51,EARLY MEDIEVAL,0,1.0,13.0,1.15,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/434775,https://finds.org.uk/images/wscott/medium/865F51.JPG,Fotos_monedas\LEIC-865F51.png,,,,Right facing bust with diadem composed of double row of pellets with semi-circle of pellets to front. Cross to right in front of face.,bird on large cross flanked by annulets within pellet border representing serpent.,not visible,VI-AVH?IV,,East Midlands,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),,,,Early Anglo-Saxon silver coin (sceatta),,8,4,0
PUBLIC-73FE37,EARLY MEDIEVAL,0,1.8,12.4,1.29,6.0,Base Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/434654,https://finds.org.uk/images/louis3/medium/sceat.jpg,Fotos_monedas\PUBLIC-73FE37.jpg,,,12.2,Porcupine,Standard with central annulet and motifs spelling 'VICO',,,,,,,,Anonymous (early penny/sceatta),Unknown,Sceat,,Early Anglo-Saxon silver coin (sceatta),,0,4,1
IOW-12C6B7,EARLY MEDIEVAL,0,1.4,11.8,1.09,9.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/434160,https://finds.org.uk/images/fbasford/medium/IOW2011-1-138.JPG,Fotos_monedas\IOW-12C6B7.png,,,,Standing figure with curling moustache or hair between two crosses,right-facing bird and branch,,,,South East,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),Unknown,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,1
KENT-F5C668,EARLY MEDIEVAL,0,1.79,12.14,1.0,12.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/433788,https://finds.org.uk/images/jbryan/medium/KENTF5C668.jpg,Fotos_monedas\KENT-F5C668.jpg,,,8.89,Radiate bust facing right with A flanked by annulets behind and oT[ ] in front. Three pellets are visible along the back of the head from the base of the crown behind the ear.,"Pellet standard enclosing TOT[I]I with tufa containing three pellets above. A curved line to right from corner of standard, and A (unbarred) to right of standard.",oT[ ],none,,London,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,1
KENT-F50BC3,EARLY MEDIEVAL,0,1.58,11.5,1.2,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/433726,https://finds.org.uk/images/jbryan/medium/KENTF50BC3.jpg,Fotos_monedas\KENT-F50BC3.jpg,,,,"Radiate bust facing right with three pellets at back of head below crown and ear formed of a curving line with a pellet at the opening. A flanked by annulets behind head, TIC in front.",Pellet standard enclosing TOTII with cross below and tufa enclosing three pellets above. Curving lines (curving just above the level of the top of the standard) come from each top corner of the standard with unbarred A to right and PI to left.,TIC,none,,London,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,0
SUSS-D3BF24,EARLY MEDIEVAL,0,2.0,12.04,1.15,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/433462,https://finds.org.uk/images/stephaniesmith/medium/SUSS-D3BF24VotiSceatEMed.jpg,Fotos_monedas\SUSS-D3BF24.jpg,,,,Quilled crescent enclosing bars.,Standard with central annulet and letters VIC,,,,South East,Frisian,,Certain,Anonymous (early penny/sceatta),Unknown,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,0
BH-7ACDB2,EARLY MEDIEVAL,0,0.5,19.9,1.17,3.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/430965,https://finds.org.uk/images/jwatters/medium/Earlymed_coin_11_11.jpg,Fotos_monedas\BH-7ACDB2.jpg,,,,Diademed bust right.,Cross pattee on cross saltire with lozenge centre.,+ECGBEORHT REX,+EDELMOD MONET (N and E ligated),,Eastern,,,Certain,Ecgberht of Wessex,Rochester,Penny,,Coin of the kings of Wessex 9th-10th centuries,,8,4,1
DEV-530DA3,EARLY MEDIEVAL,0,1.4,12.4,1.06,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/430639,https://finds.org.uk/images/dwootton/medium/Offa silver penny.jpg,Fotos_monedas\DEV-530DA3.jpg,,,,"Inscription and motifs: OF.FA || REX (with two groups of three pellets and cross above) in two lines, divided by a beaded bar","Monyer's name in two lines divided by line of pellets; small cross before, above and below monyer's name: . +? || UD (with cross below and surrounded by groups of pellets) in two lines , divided by a beaded bar, each end terminating in a fleur..",OF.FA / REX,+? / UD,,South West,Anglo-Saxon,,Certain,Offa of Mercia,London,Penny,,Coin of the kings of Mercia 8th-9th centuries,,8,4,0
DUR-5099E4,EARLY MEDIEVAL,0,1.95,10.17,0.52,-1.0,Copper alloy,Cast,https://finds.org.uk/database/artefacts/record/id/430566,https://finds.org.uk/images/frances/medium/DUR-5099E4.jpg,Fotos_monedas\DUR-5099E4.jpg,,,,Traces of radiate bust right; rest illegible,Large o off-centre with some angular linear features; rest illegible,[ ],[ ],,Yorkshire and the Humber,,,Certain,Anonymous (early penny/sceatta),,Sceat,,Early Anglo-Saxon silver coin (sceatta),,2,0,0
LEIC-4EEDF0,EARLY MEDIEVAL,0,1.4,12.4,1.06,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/430503,https://finds.org.uk/images/leicvol/medium/4EEDF0.tif,,,,,Two heads face-to-face.,Four birds clockwise round cross.,,,,East Midlands,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,0
FAKL-FB2074,EARLY MEDIEVAL,0,1.4,13.4,0.92,12.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/430026,https://finds.org.uk/images/kleahy/medium/268.jpg,Fotos_monedas\FAKL-FB2074.jpg,,,,"Beast, standing facing left with one front and on back leg raised, tail curved over back.",Inscription around a small cross potent,-,R [e] OTBEREHTV [s],,Yorkshire and the Humber,,,Certain,Eadberht of Northumbria,,Sceat,,Styca of Northumbria and York,,8,4,1
FAKL-3E27A5,EARLY MEDIEVAL,0,1.4,12.0,0.79,12.0,Copper alloy,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/428845,https://finds.org.uk/images/kleahy/medium/261.jpg,Fotos_monedas\FAKL-3E27A5.jpg,,,,Inscription around a central cross,Inscription around a central cross,+ ENRED REX,VIH [EA] RD,,Yorkshire and the Humber,Anglo-Saxon,,Certain,Eanred of Northumbria,,Styca,,Styca of Northumbria and York,,2,4,1
FAKL-3DDCE5,EARLY MEDIEVAL,0,1.4,13.9,0.7,-1.0,Copper alloy,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/428842,https://finds.org.uk/images/kleahy/medium/260.jpg,Fotos_monedas\FAKL-3DDCE5.jpg,,,,,,,,,,Anglo-Saxon,,Certain,,,,,,,2,4,0
LIN-95FD73,EARLY MEDIEVAL,0,1.4,14.0,1.06,-1.0,Gold,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/427683,https://finds.org.uk/images/adaubney/medium/LIN2011.166.jpg,Fotos_monedas\LIN-95FD73.jpg,,,,Diademed and draped bust right,Cross with crescent of pellets below,OTAREGCA,+DEAIRENASEA,,,,,,Anonymous (Tremissis),Unknown,Tremissis,,Coin of Merovingian Francia,,3,4,0
FAKL-822392,EARLY MEDIEVAL,0,1.4,132.0,1.17,12.0,Copper alloy,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/427464,https://finds.org.uk/images/kleahy/medium/251.jpg,Fotos_monedas\FAKL-822392.jpg,,,,Inscription around a ring of pellets surrounding a pellet,Inscription around a cross in a ring,ADILRED REX (retrograde),EARDVV [F],,Yorkshire and the Humber,,,Certain,Aethelred II of Northumbria (2nd reign),,Styca,,Styca of Northumbria and York,,2,4,1
FAKL-820F93,EARLY MEDIEVAL,0,1.4,12.2,0.87,12.0,Copper alloy,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/427459,https://finds.org.uk/images/kleahy/medium/250.jpg,Fotos_monedas\FAKL-820F93.jpg,,,,Inscription around a ringed pellet,Inscription around a ringed pellet,EDILRED REX,FORDRED,,Yorkshire and the Humber,,,Certain,Aethelred II of Northumbria (2nd reign),,Styca,,Styca of Northumbria and York,,2,4,1
FAKL-813806,EARLY MEDIEVAL,0,1.4,12.6,0.68,-1.0,Copper alloy,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/427422,https://finds.org.uk/images/kleahy/medium/245.jpg,Fotos_monedas\FAKL-813806.jpg,,,,Inscription around a central cross,No detail survives,[VIG] MV[N] D [   ] PP,,,Yorkshire and the Humber,,,Certain,Archbishop Wigmund of York,,Styca,,Styca of Northumbria and York,,2,4,0
LEIC-5FB235,EARLY MEDIEVAL,0,1.4,12.0,1.06,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/425251,https://finds.org.uk/images/philharding/medium/CAD006c.jpg,Fotos_monedas\LEIC-5FB235.jpg,,,,Long-legged hound in very crude 'match-stick' style with triple-tipped tail held over back,"Cross-crosslet pattern, with many pellets, very crude and irregular",,,,East Midlands,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),Unknown,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,0
DENO-46CA21,EARLY MEDIEVAL,0,0.6,21.1,1.3,4.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/425021,https://finds.org.uk/images/cburrill2/medium/E7054_EdwardMartyrPenny.jpg,Fotos_monedas\DENO-46CA21.jpg,,,,Diademed bust left.,Small cross Pattee,EADG[AR R]E[X] ANGLORX (RX ligated),OD[A M-]O EFER[PI]C,,Yorkshire and the Humber,Anglo-Saxon,,Certain,Edgar the Peaceful,York,Penny,,Coin of the kings of All England 924/5-1066,,8,4,1
KENT-DBAB17,EARLY MEDIEVAL,0,0.7,18.4,0.6,3.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/424153,https://finds.org.uk/images/jjackson/medium/KENT-DBAB17.jpg,Fotos_monedas\KENT-DBAB17.jpg,,,,Diademed bust left,Small cross pattee,AETHELRAED REX ANG[ ] (both AE ligated),+LEOFR[ ] MON LVND,,South East,Anglo-Saxon,,Certain,?thelred the Unready,London,Penny,,Coin of the kings of All England 924/5-1066,,8,4,1
IOW-C8BD83,EARLY MEDIEVAL,0,1.4,16.7,1.09,3.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/423937,https://finds.org.uk/images/fbasford/medium/IOW2011-2-8a.JPG,Fotos_monedas\IOW-C8BD83.png,,,,King's name in the angles of a Celtic cross containing a fleury with R at the centre.,Moneyer's name in the angles of an ornate long cross fleury over a cross botonn?e.,O/F/F/A around Rx,T IR VV AL D,,South East,Anglo-Saxon,,Certain,Offa of Mercia,Canterbury,Penny,,Coin of the kings of Mercia 8th-9th centuries,,8,4,1
SOM-47D056,EARLY MEDIEVAL,0,0.8,18.1,0.48,12.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/422772,https://finds.org.uk/images/elburnett/medium/SOM-47D056.jpg,Fotos_monedas\SOM-47D056.jpg,,,8.6,Diademed bust facing left holding sceptre before,"Long cross voided with annulet  containing a dot in the centre and crescents containing pellets at the end of each arm, P/[A/C]/X in angles",+ EDPA[RD] REX,+ ?G[/LPI O/N PE/]LINA,,South West,,,Certain,Edward the Confessor,Wallingford,Cut halfpenny,,Coin of the kings of All England 924/5-1066,,8,4,1
SF-660703,EARLY MEDIEVAL,0,0.65,16.36,1.13,6.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/420849,https://finds.org.uk/images/abrown/medium/GFD_SF-660703.jpg,Fotos_monedas\SF-660703.jpg,,,,OFFA between two beaded lines across the field with REX below and M above,"Moneyers name in two lines mirroring each other, within two lunettes divided by a line of pellets",M/+OFFA/REX,+CIOL/HARO,,Eastern,Anglo-Saxon,,Certain,Offa of Mercia,London,Penny,,Coin of the kings of Mercia 8th-9th centuries,,8,4,1
LIN-63C6E2,EARLY MEDIEVAL,0,1.4,12.4,1.06,-1.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/420801,https://finds.org.uk/images/adaubney/medium/LIN9957.jpg,Fotos_monedas\LIN-63C6E2.jpg,,,,Degraded legend - perhaps +AVNOC; cross with pellet in each angle,"Standard with central annulet, right-angled line in each corner with pellet between",,,,East Midlands,Frisian,,Certain,Anonymous (early penny/sceatta),Unknown,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,0
SWYOR-200652,EARLY MEDIEVAL,0,0.9,18.9,1.35,12.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/420309,https://finds.org.uk/images/acooper/medium/PAS_1197_coin.jpg,Fotos_monedas\SWYOR-200652.jpg,,,,"A diademed bust of the king, facing right.","A cross pommee with wedges in the angles, within a solid inner circle.",CUTHRED REX CANT,VERHEARD I MONETA,,Yorkshire and the Humber,,,Certain,Cuthred of Kent,Canterbury,Penny,,Penny of the kings of Kent 8th-9th centuries,,8,4,1
HAMP-E26233,EARLY MEDIEVAL,0,1.75,12.4,1.03,7.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/419601,https://finds.org.uk/images/rwebley/medium/HAMP-E26233sceat.jpg,Fotos_monedas\HAMP-E26233.jpg,11.95,,11.6,Bust diademed facing right with large almond-shaped eye and rounded drapery. Large cross pommee in front; all within a pellet border,Standard with pellet in annulet in centre and a small saltire in each angle; pellets between; crosses flanked by pellets around,,,,South East,,,Certain,Anonymous (early penny/sceatta),Quentovic,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,1
LON-F932D8,EARLY MEDIEVAL,0,1.4,12.21,1.02,6.0,Silver,Struck or hammered,https://finds.org.uk/database/artefacts/record/id/417665,https://finds.org.uk/images/ksumnall/medium/Wells - sceatta - Oct 10.jpg,Fotos_monedas\LON-F932D8.jpg,,,,"Diademed bust right with wreath ties behind and small cross in front, all within pelleted border.","'Porcupine' left, four straight lines within curve, seven curved lines outside all within pelleted border.",LELT(T inverse) (probable),,,London,Anglo-Saxon,,Certain,Anonymous (early penny/sceatta),Unknown,Sceat,,Early Anglo-Saxon silver coin (sceatta),,8,4,1
